Date,Open,High,Low,Close,Volume
2025-06-09,4876.0,4891.0,4846.0,4859.0,678800
2025-06-10,4867.0,4884.0,4850.0,4876.0,880000
2025-06-11,4899.0,4899.0,4858.0,4868.0,1074400
2025-06-12,4858.0,4879.0,4838.0,4852.0,893000
2025-06-13,4882.0,4882.0,4816.0,4842.0,1701400
2025-06-16,4883.0,4902.0,4835.0,4856.0,873500
2025-06-17,4817.0,4859.0,4815.0,4850.0,723400
2025-06-18,4843.0,4916.0,4834.0,4891.0,1422400
2025-06-19,4961.0,4975.0,4926.0,4949.0,1417700
2025-06-20,4950.0,4967.0,4929.0,4936.0,1908000
2025-06-23,4970.0,5007.0,4934.0,4940.0,1275400
2025-06-24,4993.0,5008.0,4948.0,4951.0,1367900
2025-06-25,5000.0,5000.0,4903.0,4945.0,1622300
2025-06-26,4945.0,4946.0,4901.0,4937.0,1310400
2025-06-27,4942.0,4984.0,4928.0,4936.0,1507400
2025-06-30,4945.0,4987.0,4921.0,4954.0,1965200
2025-07-01,4965.0,4965.0,4870.0,4901.0,1330700
2025-07-02,4909.0,4934.0,4886.0,4909.0,1526300
2025-07-03,4900.0,4916.0,4872.0,4915.0,1492200
2025-07-04,4920.0,4920.0,4893.0,4898.0,979800
2025-07-07,4913.0,4917.0,4875.0,4893.0,917100
2025-07-08,4862.0,4880.0,4832.0,4858.0,1973800
2025-07-09,4896.0,4911.0,4860.0,4911.0,1591500
2025-07-10,4934.0,4954.0,4903.0,4929.0,1931900
2025-07-11,4956.0,4979.0,4925.0,4936.0,1190800
2025-07-14,4936.0,4960.0,4907.0,4953.0,923000
2025-07-15,4938.0,4958.0,4893.0,4900.0,894400
2025-07-16,4893.0,4909.0,4852.0,4874.0,855400
2025-07-17,4884.0,4977.0,4884.0,4959.0,1705000
2025-07-18,4973.0,4979.0,4880.0,4880.0,1045200
2025-07-22,4910.0,4928.0,4877.0,4898.0,1115500
2025-07-23,4926.0,5080.0,4910.0,5039.0,2385200
2025-07-24,5089.0,5109.0,5070.0,5105.0,1678800
2025-07-25,5100.0,5100.0,5030.0,5030.0,1514000
2025-07-28,4985.0,5005.0,4960.0,4978.0,1436300
2025-07-29,4978.0,4983.0,4929.0,4943.0,1067200
2025-07-30,4934.0,4990.0,4933.0,4990.0,1124300
2025-07-31,5001.0,5019.0,4960.0,5004.0,1470200
2025-08-01,5036.0,5117.0,5029.0,5076.0,1312200
2025-08-04,5023.0,5066.0,4992.0,5063.0,1374100
2025-08-05,5063.0,5085.0,5026.0,5035.0,1403000
2025-08-06,5051.0,5172.0,5043.0,5139.0,2273300
2025-08-07,5173.0,5173.0,5081.0,5145.0,1438500
2025-08-08,5200.0,5293.0,5172.0,5282.0,2042600
2025-08-12,5260.0,5366.0,5253.0,5329.0,1644700
2025-08-13,5330.0,5384.0,5304.0,5365.0,1305900
2025-08-14,5326.0,5353.0,5268.0,5268.0,1484400
2025-08-15,5300.0,5342.0,5263.0,5342.0,2036100
2025-08-18,5341.0,5350.0,5257.0,5277.0,1581100
2025-08-19,5273.0,5339.0,5252.0,5339.0,1033800
2025-08-20,5367.0,5415.0,5355.0,5400.0,1465100
